model_name,image_name,dice,iou,ssim,accuracy,precision,recall,f1_score,hausdorff
MyModel,BV2_Phase_C4_2_01d00h00m_3.png,0.925323,0.861024,0.999247,0.98432,0.912197,0.938832,0.925323,65.253352
MyModel,BV2_Phase_C4_2_01d04h00m_1.png,0.927785,0.865298,0.999199,0.981624,0.888042,0.971253,0.927785,82.024387
MyModel,BV2_Phase_C4_2_01d04h00m_2.png,0.92449,0.859582,0.999312,0.984277,0.879756,0.974016,0.92449,69.856997
MyModel,BV2_Phase_C4_2_01d04h00m_3.png,0.919446,0.850902,0.999173,0.979657,0.862822,0.984024,0.919446,88.645361
MyModel,BV2_Phase_C4_2_01d04h00m_4.png,0.935469,0.878762,0.999665,0.990095,0.902231,0.971249,0.935469,42.941821
MyModel,BV2_Phase_C4_2_01d08h00m_1.png,0.934108,0.876363,0.999078,0.979365,0.894353,0.977562,0.934108,82.006097
MyModel,BV2_Phase_C4_2_01d08h00m_2.png,0.921668,0.854717,0.998953,0.979458,0.874639,0.974042,0.921668,52.630789
MyModel,BV2_Phase_C4_2_01d08h00m_3.png,0.917505,0.847584,0.998851,0.97429,0.861167,0.981731,0.917505,53.665631
MyModel,BV2_Phase_C4_2_01d08h00m_4.png,0.945496,0.896626,0.999627,0.989002,0.917354,0.975419,0.945496,54.744863
MyModel,BV2_Phase_C4_2_01d12h00m_1.png,0.928962,0.867347,0.998297,0.970799,0.889013,0.972669,0.928962,79.81228
MyModel,BV2_Phase_C4_2_01d12h00m_2.png,0.92957,0.868409,0.998696,0.976352,0.898016,0.963423,0.92957,73.348483
MyModel,BV2_Phase_C4_2_01d12h00m_3.png,0.942149,0.890626,0.998975,0.976341,0.913502,0.972652,0.942149,36.400549
MyModel,BV2_Phase_C4_2_01d12h00m_4.png,0.889034,0.800235,0.99804,0.974008,0.81917,0.971925,0.889034,41.725292
MyModel,BV2_Phase_C4_2_01d16h00m_1.png,0.929865,0.868924,0.998046,0.960637,0.954296,0.906654,0.929865,74.094534
MyModel,BV2_Phase_C4_2_01d16h00m_2.png,0.922948,0.856921,0.998224,0.9661,0.947672,0.899481,0.922948,45.354162
MyModel,BV2_Phase_C4_2_01d16h00m_4.png,0.925359,0.861087,0.998584,0.97497,0.922211,0.928528,0.925359,55.154329
MyModel,BV2_Phase_C4_2_01d20h00m_1.png,0.893788,0.807971,0.994278,0.932362,0.84449,0.949198,0.893788,67.882251
MyModel,BV2_Phase_C4_2_01d20h00m_2.png,0.912446,0.838988,0.99665,0.950328,0.904001,0.921049,0.912446,48.259714
MyModel,BV2_Phase_C4_2_01d20h00m_3.png,0.905943,0.828059,0.996916,0.938808,0.873022,0.941444,0.905943,28.84441
MyModel,BV2_Phase_C4_2_01d20h00m_4.png,0.910061,0.834966,0.997913,0.963732,0.873046,0.950355,0.910061,36.124784
MyModel,BV2_Phase_C4_2_02d00h00m_1.png,0.846013,0.733121,0.990871,0.888328,0.760991,0.952422,0.846013,37.64306
MyModel,BV2_Phase_C4_2_02d00h00m_2.png,0.875231,0.778143,0.993396,0.916147,0.800189,0.965805,0.875231,35.735137
MyModel,BV2_Phase_C4_2_02d00h00m_4.png,0.900359,0.818776,0.996128,0.946293,0.839197,0.971138,0.900359,35.355339
MyModel,BV2_Phase_C4_2_02d04h00m_1.png,0.88309,0.790655,0.992596,0.901109,0.812653,0.966897,0.88309,55.605755
MyModel,BV2_Phase_C4_2_02d04h00m_3.png,0.890212,0.802146,0.992906,0.903059,0.822944,0.969456,0.890212,41.048752
MyModel,BV2_Phase_C4_2_02d04h00m_4.png,0.928315,0.86622,0.997473,0.951369,0.884634,0.976534,0.928315,53.225934
MyModel,BV2_Phase_C4_2_02d08h00m_2.png,0.800272,0.667045,0.983848,0.836366,0.681832,0.96851,0.800272,72.449983
MyModel,BV2_Phase_C4_2_02d08h00m_3.png,0.861578,0.756818,0.989585,0.856165,0.790974,0.946022,0.861578,34.014703
MyModel,BV2_Phase_C4_2_02d08h00m_4.png,0.883383,0.791125,0.994381,0.911978,0.812524,0.967782,0.883383,36.796739
MyModel,BV2_Phase_C4_2_02d12h00m_1.png,0.833082,0.713917,0.98895,0.832176,0.771757,0.904994,0.833082,38.470768
MyModel,BV2_Phase_C4_2_02d12h00m_2.png,0.865315,0.762603,0.991119,0.876858,0.812739,0.925163,0.865315,51.429563
MyModel,BV2_Phase_C4_2_02d12h00m_3.png,0.870099,0.770066,0.990443,0.865535,0.820258,0.926387,0.870099,30.083218
MyModel,BV2_Phase_C4_2_02d12h00m_4.png,0.888429,0.799256,0.994176,0.912885,0.825218,0.962128,0.888429,29.068884
MyModel,BV2_Phase_C4_2_02d16h00m_1.png,0.869013,0.768366,0.990311,0.856452,0.845891,0.893434,0.869013,34.885527
MyModel,BV2_Phase_C4_2_02d16h00m_2.png,0.854578,0.746081,0.988536,0.861388,0.798826,0.918695,0.854578,81.84131
MyModel,BV2_Phase_C4_2_02d16h00m_3.png,0.792599,0.65645,0.97937,0.784449,0.67794,0.953935,0.792599,37.48333
MyModel,BV2_Phase_C4_2_02d16h00m_4.png,0.818397,0.692616,0.986453,0.858362,0.724377,0.940465,0.818397,55.65968
MyModel,BV2_Phase_C4_2_02d20h00m_1.png,0.72274,0.565852,0.974364,0.755209,0.589213,0.934519,0.72274,94.8736
MyModel,BV2_Phase_C4_2_02d20h00m_2.png,0.788685,0.651098,0.981152,0.81129,0.671857,0.954694,0.788685,82.710338
MyModel,BV2_Phase_C4_2_02d20h00m_3.png,0.745048,0.593686,0.971106,0.732244,0.606459,0.965739,0.745048,161.446586
MyModel,BV2_Phase_C4_2_02d20h00m_4.png,0.779755,0.639016,0.986171,0.827196,0.653015,0.967539,0.779755,46.615448
MyModel,BV2_Phase_C4_2_03d00h00m_1.png,0.820657,0.695859,0.979345,0.772408,0.909735,0.747467,0.820657,41.10961
MyModel,BV2_Phase_C4_2_03d00h00m_3.png,0.843424,0.729241,0.982861,0.794231,0.874085,0.81484,0.843424,39.59798
MyModel,BV2_Phase_D4_1_00d00h00m_1.png,0.928311,0.866213,0.999826,0.994578,0.915841,0.941125,0.928311,171.417619
MyModel,BV2_Phase_D4_1_00d00h00m_2.png,0.939352,0.88564,0.999896,0.996176,0.91071,0.969854,0.939352,50.358713
MyModel,BV2_Phase_D4_1_00d00h00m_3.png,0.940643,0.887938,0.99985,0.994957,0.917974,0.96446,0.940643,44.384682
MyModel,BV2_Phase_D4_1_00d00h00m_4.png,0.934284,0.876672,0.999842,0.994509,0.962673,0.90752,0.934284,82.38932
MyModel,BV2_Phase_D4_1_00d04h00m_1.png,0.930882,0.870701,0.99978,0.992791,0.938675,0.923217,0.930882,48.010416
MyModel,BV2_Phase_D4_1_00d04h00m_2.png,0.933749,0.875731,0.999835,0.994488,0.924402,0.943287,0.933749,3.0
MyModel,BV2_Phase_D4_1_00d04h00m_3.png,0.932028,0.872708,0.999788,0.994141,0.914495,0.950246,0.932028,36.400549
MyModel,BV2_Phase_D4_1_00d04h00m_4.png,0.944841,0.895448,0.999844,0.994949,0.934608,0.9553,0.944841,40.706265
MyModel,BV2_Phase_D4_1_00d08h00m_1.png,0.929199,0.867761,0.999728,0.993002,0.903531,0.956368,0.929199,70.837843
MyModel,BV2_Phase_D4_1_00d08h00m_2.png,0.887639,0.797978,0.999548,0.991376,0.826156,0.959009,0.887639,66.219333
MyModel,BV2_Phase_D4_1_00d08h00m_3.png,0.900631,0.819225,0.999651,0.992212,0.863175,0.941485,0.900631,75.0
MyModel,BV2_Phase_D4_1_00d08h00m_4.png,0.91479,0.842961,0.999699,0.991772,0.877456,0.955443,0.91479,65.299311
MyModel,BV2_Phase_D4_1_00d12h00m_1.png,0.875728,0.778928,0.999246,0.985888,0.818988,0.940915,0.875728,64.195015
MyModel,BV2_Phase_D4_1_00d12h00m_2.png,0.129252,0.069091,0.994938,0.952521,0.069165,0.984733,0.129252,364.905467
MyModel,BV2_Phase_D4_1_00d12h00m_3.png,0.90183,0.821212,0.999582,0.990753,0.854051,0.955272,0.90183,58.5235
MyModel,BV2_Phase_D4_1_00d12h00m_4.png,0.916476,0.845828,0.999677,0.990546,0.875669,0.961272,0.916476,74.518454
MyModel,BV2_Phase_D4_1_00d16h00m_1.png,0.910533,0.835759,0.999494,0.986932,0.868157,0.957257,0.910533,59.481089
MyModel,BV2_Phase_D4_1_00d16h00m_2.png,0.897056,0.813328,0.999452,0.987688,0.837756,0.96539,0.897056,44.598206
MyModel,BV2_Phase_D4_1_00d16h00m_3.png,0.877903,0.782377,0.999365,0.986945,0.800792,0.971446,0.877903,72.56032
MyModel,BV2_Phase_D4_1_00d16h00m_4.png,0.907032,0.82988,0.999499,0.987508,0.847568,0.975469,0.907032,55.803226
MyModel,BV2_Phase_D4_1_00d20h00m_2.png,0.932599,0.87371,0.999583,0.989106,0.916946,0.948795,0.932599,46.486557
MyModel,BV2_Phase_D4_1_00d20h00m_4.png,0.876188,0.779656,0.998852,0.979958,0.791349,0.981401,0.876188,68.658576
MyModel,BV2_Phase_D4_1_01d00h00m_1.png,0.831494,0.711587,0.997535,0.965718,0.719675,0.984453,0.831494,52.0
MyModel,BV2_Phase_D4_1_01d00h00m_2.png,0.86224,0.75784,0.998771,0.975068,0.764064,0.989366,0.86224,76.843998
MyModel,BV2_Phase_D4_1_01d00h00m_4.png,0.851702,0.741708,0.99837,0.970602,0.750516,0.984423,0.851702,53.460266
MyModel,BV2_Phase_D4_1_01d04h00m_3.png,0.886952,0.796868,0.998625,0.970378,0.936674,0.842243,0.886952,51.884487
MyModel,BV2_Phase_D4_1_01d04h00m_4.png,0.94676,0.898903,0.99941,0.984768,0.970102,0.924516,0.94676,56.356011
MyModel,BV2_Phase_D4_1_01d08h00m_1.png,0.83452,0.716031,0.997322,0.952639,0.720171,0.992035,0.83452,92.130342
MyModel,BV2_Phase_D4_1_01d08h00m_2.png,0.85692,0.749659,0.997704,0.958348,0.755314,0.990112,0.85692,54.129474
MyModel,BV2_Phase_D4_1_01d08h00m_3.png,0.867968,0.766735,0.998065,0.962467,0.769819,0.994802,0.867968,54.781384
MyModel,BV2_Phase_D4_1_01d08h00m_4.png,0.887776,0.798199,0.998251,0.963459,0.802777,0.992907,0.887776,49.648766
MyModel,BV2_Phase_D4_1_01d12h00m_1.png,0.938517,0.884157,0.998903,0.975568,0.896641,0.984496,0.938517,46.52956
MyModel,BV2_Phase_D4_1_01d12h00m_3.png,0.941805,0.890011,0.999038,0.977827,0.908225,0.977963,0.941805,43.931765
MyModel,BV2_Phase_D4_1_01d12h00m_4.png,0.952578,0.90945,0.999312,0.979076,0.921608,0.985701,0.952578,14.56022
MyModel,BV2_Phase_D4_1_01d16h00m_1.png,0.93042,0.869894,0.997575,0.962363,0.899083,0.964022,0.93042,44.94441
MyModel,BV2_Phase_D4_1_01d16h00m_2.png,0.893753,0.807915,0.996609,0.952346,0.828242,0.970517,0.893753,19.209373
MyModel,BV2_Phase_D4_1_01d16h00m_3.png,0.863057,0.759103,0.99539,0.942259,0.767058,0.986522,0.863057,34.234486
MyModel,BV2_Phase_D4_1_01d16h00m_4.png,0.811766,0.68317,0.993533,0.913713,0.685176,0.995731,0.811766,73.409809
MyModel,BV2_Phase_D4_1_01d20h00m_2.png,0.941351,0.889201,0.997878,0.964551,0.954312,0.928738,0.941351,22.203603
MyModel,BV2_Phase_D4_1_01d20h00m_4.png,0.898291,0.815361,0.995801,0.93437,0.829176,0.979975,0.898291,33.837849
MyModel,BV2_Phase_D4_1_02d00h00m_1.png,0.864706,0.761658,0.992597,0.902579,0.771668,0.983254,0.864706,91.678787
MyModel,BV2_Phase_D4_1_02d00h00m_2.png,0.834849,0.716515,0.991434,0.893867,0.724899,0.984116,0.834849,28.84441
MyModel,BV2_Phase_D4_1_02d00h00m_3.png,0.877728,0.782099,0.993948,0.914983,0.794973,0.979714,0.877728,32.280025
MyModel,BV2_Phase_D4_1_02d00h00m_4.png,0.8988,0.816201,0.995603,0.913612,0.847222,0.957066,0.8988,22.803509
MyModel,BV2_Phase_D4_1_02d04h00m_1.png,0.872734,0.774204,0.992681,0.88497,0.850034,0.896679,0.872734,29.832868
MyModel,BV2_Phase_D4_1_02d08h00m_1.png,0.794375,0.658891,0.98235,0.813822,0.67028,0.97486,0.794375,59.841457
MyModel,BV2_Phase_D4_1_02d08h00m_2.png,0.806704,0.67603,0.984873,0.840398,0.683822,0.983424,0.806704,66.753277
MyModel,BV2_Phase_D4_1_02d12h00m_1.png,0.86737,0.765801,0.989303,0.858211,0.839737,0.896882,0.86737,41.761226
MyModel,BV2_Phase_D4_1_02d12h00m_3.png,0.721168,0.563927,0.980449,0.791991,0.568997,0.984445,0.721168,85.146932
MyModel,BV2_Phase_D4_1_02d12h00m_4.png,0.887928,0.798444,0.990826,0.879903,0.839611,0.942145,0.887928,31.048349
MyModel,BV2_Phase_D4_1_02d16h00m_1.png,0.789969,0.652851,0.985184,0.808184,0.695551,0.914047,0.789969,52.886671
MyModel,BV2_Phase_D4_1_02d16h00m_4.png,0.837596,0.720572,0.983946,0.829179,0.731708,0.979316,0.837596,33.136083
MyModel,BV2_Phase_D4_1_02d20h00m_1.png,0.805988,0.675026,0.98695,0.824915,0.761495,0.856004,0.805988,59.464275
MyModel,BV2_Phase_D4_1_02d20h00m_2.png,0.842367,0.727664,0.988734,0.84702,0.768258,0.9323,0.842367,196.206524
MyModel,BV2_Phase_D4_1_02d20h00m_3.png,0.837005,0.719697,0.990098,0.841488,0.775074,0.909691,0.837005,24.33105
MyModel,BV2_Phase_D4_1_02d20h00m_4.png,0.825246,0.702484,0.986188,0.795881,0.800171,0.851944,0.825246,68.709534
MyModel,BV2_Phase_D4_1_03d00h00m_1.png,0.765354,0.619897,0.985549,0.797509,0.771237,0.759559,0.765354,76.216796
MyModel,BV2_Phase_D4_1_03d00h00m_2.png,0.799415,0.665854,0.986437,0.799975,0.76695,0.83475,0.799415,33.136083
MyModel,BV2_Phase_D4_1_03d00h00m_3.png,0.871462,0.772204,0.99082,0.87871,0.852929,0.890818,0.871462,84.528102
MyModel,BV2_Phase_D4_1_03d00h00m_4.png,0.886537,0.796198,0.98933,0.860621,0.900742,0.872773,0.886537,54.378304
MyModel,BV2_Phase_D4_2_00d00h00m_2.png,0.874621,0.777179,0.999592,0.988814,0.822374,0.933957,0.874621,24.186773
MyModel,BV2_Phase_D4_2_00d00h00m_3.png,0.865502,0.762894,0.99953,0.989024,0.810991,0.927869,0.865502,36.055513
MyModel,BV2_Phase_D4_2_00d00h00m_4.png,0.859629,0.753815,0.999638,0.990745,0.80481,0.922461,0.859629,55.542776
MyModel,BV2_Phase_D4_2_00d04h00m_1.png,0.886499,0.796137,0.999668,0.99089,0.830877,0.950102,0.886499,4.242641
MyModel,BV2_Phase_D4_2_00d04h00m_2.png,0.846882,0.734428,0.999271,0.984312,0.799658,0.900034,0.846882,68.658576
MyModel,BV2_Phase_D4_2_00d04h00m_3.png,0.838676,0.722172,0.999264,0.985621,0.80224,0.87858,0.838676,113.885908
MyModel,BV2_Phase_D4_2_00d04h00m_4.png,0.870287,0.770361,0.999607,0.990264,0.82689,0.918491,0.870287,94.069124
MyModel,BV2_Phase_D4_2_00d08h00m_1.png,0.911895,0.838058,0.999611,0.992245,0.938726,0.886556,0.911895,55.542776
MyModel,BV2_Phase_D4_2_00d08h00m_2.png,0.937051,0.881558,0.99975,0.99289,0.958445,0.916592,0.937051,27.586228
MyModel,BV2_Phase_D4_2_00d08h00m_4.png,0.93203,0.872712,0.999787,0.99449,0.924584,0.939598,0.93203,53.037722
MyModel,BV2_Phase_D4_2_00d12h00m_1.png,0.926283,0.862689,0.999588,0.991671,0.92635,0.926216,0.926283,51.623638
MyModel,BV2_Phase_D4_2_00d12h00m_2.png,0.925586,0.86148,0.999641,0.989718,0.94804,0.904171,0.925586,46.872167
MyModel,BV2_Phase_D4_2_00d16h00m_1.png,0.932166,0.87295,0.999614,0.990647,0.930838,0.933497,0.932166,45.880279
MyModel,BV2_Phase_D4_2_00d16h00m_2.png,0.911609,0.837575,0.99939,0.986227,0.923623,0.899903,0.911609,44.28318
MyModel,BV2_Phase_D4_2_00d16h00m_3.png,0.926119,0.862404,0.999494,0.989683,0.93584,0.916599,0.926119,16.970563
MyModel,BV2_Phase_D4_2_00d16h00m_4.png,0.920096,0.852017,0.99963,0.991212,0.95219,0.890096,0.920096,83.024093
MyModel,BV2_Phase_D4_2_00d20h00m_1.png,0.9343,0.8767,0.999481,0.988981,0.959908,0.910023,0.9343,58.463664
MyModel,BV2_Phase_D4_2_00d20h00m_2.png,0.943155,0.892424,0.999595,0.988918,0.921703,0.965628,0.943155,28.017851
MyModel,BV2_Phase_D4_2_00d20h00m_3.png,0.934323,0.876741,0.999489,0.988931,0.910676,0.959231,0.934323,63.780875
MyModel,BV2_Phase_D4_2_00d20h00m_4.png,0.934971,0.877882,0.999666,0.991682,0.923317,0.946922,0.934971,51.195703
MyModel,BV2_Phase_D4_2_01d00h00m_1.png,0.9521,0.908579,0.999615,0.989986,0.942445,0.961954,0.9521,61.0
MyModel,BV2_Phase_D4_2_01d00h00m_2.png,0.917253,0.847153,0.999272,0.981264,0.862256,0.979743,0.917253,33.955854
MyModel,BV2_Phase_D4_2_01d00h00m_3.png,0.902853,0.82291,0.999124,0.980461,0.837381,0.979432,0.902853,71.700767
MyModel,BV2_Phase_D4_2_01d00h00m_4.png,0.906264,0.828595,0.999375,0.985951,0.83702,0.987999,0.906264,68.593003
MyModel,BV2_Phase_D4_2_01d04h00m_1.png,0.909531,0.834073,0.999023,0.977117,0.842163,0.988613,0.909531,52.810984
MyModel,BV2_Phase_D4_2_01d04h00m_3.png,0.951166,0.90688,0.999432,0.986801,0.970548,0.932543,0.951166,57.706152
MyModel,BV2_Phase_D4_2_01d04h00m_4.png,0.953284,0.910738,0.99967,0.990781,0.974778,0.932718,0.953284,50.803543
MyModel,BV2_Phase_D4_2_01d08h00m_1.png,0.96651,0.935191,0.999623,0.988407,0.966266,0.966755,0.96651,35.510562
MyModel,BV2_Phase_D4_2_01d08h00m_2.png,0.946149,0.897801,0.999128,0.980652,0.917622,0.976507,0.946149,84.308956
MyModel,BV2_Phase_D4_2_01d08h00m_3.png,0.948568,0.902167,0.999271,0.981673,0.921929,0.976791,0.948568,95.078915
MyModel,BV2_Phase_D4_2_01d08h00m_4.png,0.939988,0.886772,0.999329,0.98552,0.902738,0.980446,0.939988,82.219219
MyModel,BV2_Phase_D4_2_01d12h00m_1.png,0.954447,0.912864,0.999317,0.980491,0.935287,0.97441,0.954447,88.45903
MyModel,BV2_Phase_D4_2_01d12h00m_2.png,0.898227,0.815255,0.997405,0.955163,0.825363,0.985202,0.898227,51.662365
MyModel,BV2_Phase_D4_2_01d12h00m_3.png,0.88307,0.790623,0.997604,0.953964,0.79274,0.996633,0.88307,42.755117
MyModel,BV2_Phase_D4_2_01d12h00m_4.png,0.891149,0.803668,0.998378,0.96766,0.816518,0.980794,0.891149,50.159745
MyModel,BV2_Phase_D4_2_01d16h00m_3.png,0.856921,0.749661,0.99343,0.926912,0.769082,0.967412,0.856921,39.560081
MyModel,BV2_Phase_D4_2_01d16h00m_4.png,0.836712,0.719265,0.994659,0.942513,0.737889,0.9661,0.836712,86.838931
MyModel,BV2_Phase_D4_2_01d20h00m_2.png,0.911846,0.837976,0.995068,0.935522,0.864147,0.96512,0.911846,31.890437
MyModel,BV2_Phase_D4_2_01d20h00m_3.png,0.920616,0.852908,0.996744,0.944701,0.868051,0.979956,0.920616,57.008771
MyModel,BV2_Phase_D4_2_01d20h00m_4.png,0.934584,0.877202,0.997889,0.966251,0.906707,0.964231,0.934584,22.36068
MyModel,BV2_Phase_D4_2_02d00h00m_1.png,0.923811,0.858409,0.996185,0.936017,0.893793,0.955915,0.923811,20.396078
MyModel,BV2_Phase_D4_2_02d00h00m_2.png,0.923654,0.858139,0.995859,0.929868,0.910667,0.937018,0.923654,16.0
MyModel,BV2_Phase_D4_2_02d00h00m_3.png,0.929507,0.868298,0.996605,0.938227,0.897815,0.963519,0.929507,16.552945
MyModel,BV2_Phase_D4_2_02d04h00m_1.png,0.828394,0.707059,0.988938,0.847804,0.720878,0.973604,0.828394,35.777088
MyModel,BV2_Phase_D4_2_02d04h00m_2.png,0.826751,0.704667,0.988438,0.846905,0.718571,0.973274,0.826751,42.520583
MyModel,BV2_Phase_D4_2_02d04h00m_3.png,0.803209,0.671136,0.987233,0.84113,0.676649,0.988005,0.803209,32.202484
MyModel,BV2_Phase_D4_2_02d04h00m_4.png,0.948429,0.901916,0.997869,0.958711,0.93772,0.959385,0.948429,34.014703
MyModel,BV2_Phase_D4_2_02d08h00m_1.png,0.902957,0.823083,0.992371,0.896771,0.861275,0.948879,0.902957,35.128336
MyModel,BV2_Phase_D4_2_02d08h00m_2.png,0.901045,0.819911,0.991628,0.892395,0.904102,0.898009,0.901045,42.720019
MyModel,A172_Phase_A7_1_00d00h00m_2.png,0.931159,0.871186,0.999274,0.984364,0.890095,0.976195,0.931159,72.111026
MyModel,A172_Phase_A7_1_00d00h00m_3.png,0.942021,0.890396,0.999484,0.985877,0.911815,0.974297,0.942021,48.093659
MyModel,A172_Phase_A7_1_00d00h00m_4.png,0.923243,0.857429,0.999289,0.985025,0.87833,0.972996,0.923243,110.113578
MyModel,A172_Phase_A7_1_00d04h00m_1.png,0.93339,0.8751,0.999182,0.980854,0.889686,0.98161,0.93339,44.777226
MyModel,A172_Phase_A7_1_00d04h00m_2.png,0.957404,0.918288,0.999534,0.986604,0.97177,0.943456,0.957404,90.138782
MyModel,A172_Phase_A7_1_00d04h00m_3.png,0.952537,0.909375,0.999283,0.984227,0.959287,0.945881,0.952537,50.921508
MyModel,A172_Phase_A7_1_00d04h00m_4.png,0.960216,0.923476,0.999624,0.988186,0.971701,0.948998,0.960216,39.812058
MyModel,A172_Phase_A7_1_00d08h00m_3.png,0.954888,0.91367,0.999152,0.979403,0.984456,0.927044,0.954888,60.926185
MyModel,A172_Phase_A7_1_00d08h00m_4.png,0.955328,0.914477,0.999258,0.981255,0.975705,0.935785,0.955328,69.028979
MyModel,A172_Phase_A7_1_00d12h00m_1.png,0.960837,0.924627,0.999168,0.980319,0.981369,0.941148,0.960837,27.586228
MyModel,A172_Phase_A7_1_00d12h00m_2.png,0.957075,0.917683,0.998837,0.974675,0.981538,0.933801,0.957075,65.787537
MyModel,A172_Phase_A7_1_00d12h00m_3.png,0.964727,0.931858,0.999158,0.977767,0.98247,0.947614,0.964727,32.526912
MyModel,A172_Phase_A7_1_00d16h00m_1.png,0.959154,0.921514,0.998868,0.974858,0.986436,0.933341,0.959154,47.707442
MyModel,A172_Phase_A7_1_00d16h00m_2.png,0.95757,0.918594,0.998665,0.971564,0.987865,0.929078,0.95757,50.635956
MyModel,A172_Phase_A7_1_00d16h00m_3.png,0.965155,0.932656,0.998804,0.971626,0.988463,0.942921,0.965155,43.011626
MyModel,A172_Phase_A7_1_00d20h00m_1.png,0.950194,0.905114,0.99857,0.966073,0.911745,0.992029,0.950194,54.561891
MyModel,A172_Phase_A7_1_00d20h00m_2.png,0.943496,0.893036,0.998134,0.959339,0.900419,0.990902,0.943496,41.677332
MyModel,A172_Phase_A7_1_00d20h00m_3.png,0.960276,0.923587,0.998607,0.964177,0.930199,0.992362,0.960276,33.837849
MyModel,A172_Phase_A7_1_00d20h00m_4.png,0.955463,0.914724,0.998748,0.968163,0.921826,0.991648,0.955463,50.219518
MyModel,A172_Phase_A7_1_01d00h00m_1.png,0.94638,0.898217,0.998341,0.962415,0.90948,0.986401,0.94638,63.324561
MyModel,A172_Phase_A7_1_01d00h00m_2.png,0.94631,0.898092,0.998353,0.962016,0.909119,0.986674,0.94631,64.404969
MyModel,A172_Phase_A7_1_01d00h00m_3.png,0.96233,0.927395,0.998538,0.965341,0.9393,0.986517,0.96233,61.611687
MyModel,A172_Phase_A7_1_01d00h00m_4.png,0.951628,0.907719,0.998538,0.964169,0.916755,0.989258,0.951628,42.107007
MyModel,A172_Phase_A7_1_01d04h00m_1.png,0.945245,0.896175,0.998121,0.956406,0.906251,0.987746,0.945245,58.137767
MyModel,A172_Phase_A7_1_01d04h00m_2.png,0.960609,0.924204,0.998668,0.967961,0.938444,0.983847,0.960609,40.853396
MyModel,A172_Phase_A7_1_01d04h00m_3.png,0.003813,0.00191,0.942935,0.548976,0.00191,1.0,0.003813,621.251962
MyModel,A172_Phase_A7_1_01d04h00m_4.png,0.972255,0.946008,0.998977,0.975956,0.969541,0.974984,0.972255,38.948684
MyModel,A172_Phase_A7_1_01d08h00m_1.png,0.97218,0.945867,0.998984,0.975096,0.976037,0.968354,0.97218,68.066144
MyModel,A172_Phase_A7_1_01d08h00m_2.png,0.968756,0.939405,0.998888,0.971848,0.970633,0.966886,0.968756,41.880783
MyModel,A172_Phase_A7_1_01d08h00m_3.png,0.976548,0.954171,0.99915,0.976084,0.978806,0.974301,0.976548,36.138622
MyModel,A172_Phase_A7_1_01d08h00m_4.png,0.973544,0.948451,0.999044,0.976068,0.971909,0.975184,0.973544,29.274562
MyModel,A172_Phase_A7_1_01d12h00m_1.png,0.968678,0.939258,0.99874,0.969657,0.966497,0.970868,0.968678,45.0
MyModel,A172_Phase_A7_1_01d12h00m_2.png,0.967531,0.937104,0.998752,0.967349,0.966138,0.968929,0.967531,30.528675
MyModel,A172_Phase_A7_1_01d12h00m_3.png,0.976934,0.954909,0.999004,0.972047,0.972299,0.981614,0.976934,25.0
MyModel,A172_Phase_A7_1_01d12h00m_4.png,0.970398,0.942499,0.998887,0.970684,0.969559,0.97124,0.970398,21.470911
MyModel,A172_Phase_A7_1_01d16h00m_1.png,0.968349,0.938641,0.9985,0.963926,0.969479,0.967223,0.968349,45.0
MyModel,A172_Phase_A7_1_01d16h00m_2.png,0.968692,0.939285,0.99865,0.965928,0.969727,0.96766,0.968692,22.472205
MyModel,A172_Phase_A7_1_01d16h00m_4.png,0.968134,0.938237,0.998464,0.964393,0.969882,0.966393,0.968134,23.600847
MyModel,A172_Phase_A7_1_01d20h00m_1.png,0.936913,0.881314,0.99572,0.924323,0.89201,0.986577,0.936913,15.231546
MyModel,A172_Phase_A7_1_01d20h00m_2.png,0.963091,0.92881,0.998036,0.954972,0.934968,0.992959,0.963091,53.037722
MyModel,A172_Phase_A7_1_01d20h00m_3.png,0.967536,0.937113,0.997721,0.952857,0.94444,0.991789,0.967536,30.870698
MyModel,A172_Phase_A7_1_01d20h00m_4.png,0.954469,0.912904,0.99731,0.942392,0.918419,0.993465,0.954469,25.0
MyModel,A172_Phase_A7_1_02d00h00m_2.png,0.967959,0.937908,0.99784,0.954289,0.945715,0.991274,0.967959,35.22783
MyModel,A172_Phase_A7_1_02d00h00m_3.png,0.972724,0.946896,0.997987,0.957143,0.953496,0.992743,0.972724,32.557641
MyModel,A172_Phase_A7_1_02d04h00m_1.png,0.963138,0.928897,0.99701,0.944417,0.936344,0.991511,0.963138,19.0
MyModel,A172_Phase_A7_1_02d04h00m_4.png,0.97263,0.946719,0.997953,0.956955,0.952613,0.993507,0.97263,16.124515
MyModel,A172_Phase_A7_1_02d08h00m_1.png,0.948331,0.901738,0.995201,0.91707,0.916502,0.982449,0.948331,15.524175
MyModel,A172_Phase_A7_1_02d08h00m_2.png,0.95781,0.919036,0.99644,0.930026,0.927766,0.989866,0.95781,10.198039
MyModel,A172_Phase_A7_1_02d08h00m_4.png,0.956866,0.917299,0.996355,0.930409,0.93099,0.984222,0.956866,32.557641
MyModel,A172_Phase_A7_1_02d12h00m_1.png,0.987554,0.975414,0.998825,0.977308,0.985706,0.989408,0.987554,8.602325
MyModel,A172_Phase_A7_1_02d12h00m_2.png,0.986759,0.973864,0.998819,0.975896,0.983383,0.990158,0.986759,9.055385
